year,geo_name,geo,soc_name,soc,avg_wage,avg_wage_moe
2014,"Jefferson & Lewis Counties PUMA, NY","79500US3600500","Computer programmers","151131",13430.3,25287.5
2014,"Oswego County PUMA","79500US3600600","Computer programmers","151131",50108.4,33418.3
2014,"Syracuse City PUMA, NY","79500US3600701","Computer programmers","151131",23874.9,16733.6
2014,"Onondaga County (North) PUMA","79500US3600702","Computer programmers","151131",61605.4,20086.7
2014,"Syracuse City (Outer) PUMA, NY","79500US3600703","Computer programmers","151131",71817.9,12455.9
2014,"Cayuga & Onondaga (South) Counties PUMA","79500US3600704","Computer programmers","151131",68520.2,14534.5
2014,"Wayne & Seneca Counties PUMA","79500US3600800","Computer programmers","151131",69731.9,21516.6
2014,"Monroe County (East) PUMA","79500US3600901","Computer programmers","151131",68779.5,8982.15
2014,"Monroe County (Central)--Rochester City (East) PUMA","79500US3600902","Computer programmers","151131",59120.8,19840.1
2014,"Monroe County (Central)--Greece & Gates Towns PUMA","79500US3600904","Computer programmers","151131",63168.1,21726.6
2014,"Monroe County (North & West) PUMA","79500US3600905","Computer programmers","151131",45472.2,27752.7
2014,"Monroe County (South) PUMA, NY","79500US3600906","Computer programmers","151131",73825.0,12301.2
2014,"Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA","79500US3601101","Computer programmers","151131",58400.1,10409.4
2014,"Niagara County (North & East) PUMA","79500US3601102","Computer programmers","151131",58913.9,11089.4
2014,"Erie County (Northwest) PUMA","79500US3601201","Computer programmers","151131",72950.2,27828.0
2014,"Erie County (North Central) PUMA","79500US3601202","Computer programmers","151131",66222.1,8861.48
2014,"Erie County (Northeast) PUMA","79500US3601203","Computer programmers","151131",65076.1,10395.1
2014,"Erie County (Central) PUMA, NY","79500US3601204","Computer programmers","151131",66296.0,8363.54
2014,"Buffalo City (East) PUMA, NY","79500US3601205","Computer programmers","151131",40326.2,13474.7
2014,"Erie County (West Central)--Buffalo City (West) PUMA","79500US3601206","Computer programmers","151131",57727.9,16062.0
2014,"Erie County (South) PUMA, NY","79500US3601207","Computer programmers","151131",89027.7,25956.3
2014,"Livingston & Wyoming Counties PUMA","79500US3601300","Computer programmers","151131",58110.4,28177.3
2014,"Ontario & Yates Counties PUMA, NY","79500US3601400","Computer programmers","151131",71287.4,13316.6
2014,"Madison & Cortland Counties PUMA","79500US3601500","Computer programmers","151131",65027.6,15532.4
2014,"Fulton & Montgomery Counties PUMA","79500US3601600","Computer programmers","151131",47307.5,14097.9
2014,"Schenectady City PUMA, NY","79500US3601700","Computer programmers","151131",75826.2,12240.8
2014,"Saratoga County (South & Central) PUMA","79500US3601801","Computer programmers","151131",68816.1,12113.0
2014,"Saratoga County (Outer) PUMA","79500US3601802","Computer programmers","151131",76465.7,21147.3
2014,"Troy City PUMA, NY","79500US3601900","Computer programmers","151131",63571.5,10097.8
2014,"Albany County (East Central)--Albany City PUMA","79500US3602001","Computer programmers","151131",59851.2,12021.4
2014,"Albany County (Outside Albany City) PUMA, NY","79500US3602002","Computer programmers","151131",75115.3,11331.6
2014,"Columbia & Greene Counties PUMA","79500US3602100","Computer programmers","151131",92225.6,22197.1
2014,"Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA","79500US3602201","Computer programmers","151131",94220.6,28401.4
2014,"Broome (Outer West) & Tioga Counties PUMA","79500US3602202","Computer programmers","151131",72668.2,29916.9
2014,"Chenango, Delaware & Broome (East) Counties PUMA","79500US3602203","Computer programmers","151131",43300.8,28513.3
2014,"Tompkins County PUMA","79500US3602300","Computer programmers","151131",62959.7,31467.8
2014,"Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA","79500US3602401","Computer programmers","151131",53900.6,12381.0
2014,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA","79500US3602402","Computer programmers","151131",72131.4,25353.5
2014,"Cattaraugus & Allegany Counties PUMA","79500US3602500","Computer programmers","151131",44635.8,14544.9
2014,"Ulster County (East) PUMA, NY","79500US3602702","Computer programmers","151131",85165.8,17520.8
2014,"Dutchess County (North & East) PUMA","79500US3602801","Computer programmers","151131",101178.0,15979.5
2014,"Dutchess County (Southwest) PUMA, NY","79500US3602802","Computer programmers","151131",62768.5,14680.5
2014,"Orange County (Northeast)--Greater Newburgh City PUMA","79500US3602901","Computer programmers","151131",62358.8,20473.7
2014,"Orange County (Northwest) PUMA","79500US3602902","Computer programmers","151131",88787.3,21371.1
2014,"Orange County (Southeast) PUMA","79500US3602903","Computer programmers","151131",111018.0,16192.0
2014,"Rockland County (North)--New City & Congers PUMA","79500US3603001","Computer programmers","151131",91408.5,13105.2
2014,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA","79500US3603002","Computer programmers","151131",89101.4,18810.7
2014,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA","79500US3603003","Computer programmers","151131",102992.0,18165.4
2014,"Putnam County PUMA","79500US3603101","Computer programmers","151131",103438.0,19077.5
2014,"Westchester County (Northwest) PUMA, NY","79500US3603102","Computer programmers","151131",84877.4,9134.18
2014,"Westchester County (Northeast) PUMA, NY","79500US3603103","Computer programmers","151131",109708.0,39684.4
2014,"White Plains City PUMA, NY","79500US3603105","Computer programmers","151131",92659.1,17456.4
2014,"Yonkers City PUMA, NY","79500US3603106","Computer programmers","151131",84580.8,40793.6
2014,"New Rochelle & Mount Vernon Cities PUMA, NY","79500US3603107","Computer programmers","151131",119652.0,38298.6
2014,"Nassau County (Northwest)--North Hempstead Town (North) PUMA","79500US3603201","Computer programmers","151131",142732.0,32661.1
2014,"Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA","79500US3603202","Computer programmers","151131",101262.0,13375.4
2014,"Nassau County (East Central)--Oyster Bay Town (Central) PUMA","79500US3603203","Computer programmers","151131",101744.0,12986.9
2014,"Nassau County (West Central)--North Hempstead Town (South) PUMA","79500US3603204","Computer programmers","151131",96261.2,21825.0
2014,"Nassau County (West Central)--Hempstead Town (Northwest) PUMA","79500US3603205","Computer programmers","151131",69646.3,11222.1
2014,"Hempstead Town (North Central)--Meadowbrook Corridor PUMA, NY","79500US3603206","Computer programmers","151131",57795.2,14343.3
2014,"Nassau County (Central)--Hempstead Town (Northeast) PUMA","79500US3603207","Computer programmers","151131",94948.6,13444.3
2014,"Nassau County (Southeast)--Oyster Bay Town (South) PUMA","79500US3603208","Computer programmers","151131",91225.4,28609.6
2014,"Nassau County (Central)--Hempstead Town (East Central) PUMA","79500US3603209","Computer programmers","151131",71445.1,35065.2
2014,"Nassau County (West Central)--Hempstead Town (West Central) PUMA","79500US3603211","Computer programmers","151131",111450.0,61021.7
2014,"Suffolk County (Northwest)--Huntington Town (North) PUMA","79500US3603301","Computer programmers","151131",108306.0,32159.1
2014,"Suffolk County (Northwest)--Huntington Town (South) PUMA","79500US3603302","Computer programmers","151131",89548.1,28094.1
2014,"Suffolk County (Northwest)--Smithtown Town PUMA","79500US3603303","Computer programmers","151131",126979.0,23963.8
2014,"Suffolk County (North Central)--Brookhaven Town (North) PUMA","79500US3603304","Computer programmers","151131",99816.0,17931.4
2014,"Suffolk County (East) PUMA, NY","79500US3603305","Computer programmers","151131",117398.0,33545.9
2014,"Suffolk County (South Central)--Brookhaven Town (South) PUMA","79500US3603306","Computer programmers","151131",53653.5,18372.3
2014,"Suffolk County (Central)--Brookhaven Town (Central) PUMA","79500US3603307","Computer programmers","151131",85222.3,5585.53
2014,"Suffolk County (Central)--Brookhaven Town (West Central) PUMA","79500US3603308","Computer programmers","151131",92669.6,24151.1
2014,"Suffolk County (Central)--Islip Town (East) PUMA","79500US3603309","Computer programmers","151131",88849.5,12447.6
2014,"Suffolk County (Southwest)--Islip Town (South) PUMA","79500US3603311","Computer programmers","151131",89199.6,20585.4
2014,"Suffolk County (Southwest)--Babylon Town (Southeast) PUMA","79500US3603312","Computer programmers","151131",70670.2,11645.8
2014,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA","79500US3603704","Computer programmers","151131",75011.1,31058.3
2014,"Washington Heights, Inwood & Marble Hill PUMA, NY","79500US3603801","Computer programmers","151131",86465.0,27341.5
2014,"NYC-Manhattan Community District 10--Central Harlem PUMA","79500US3603803","Computer programmers","151131",91096.7,54242.6
2014,"Upper East Side PUMA, NY","79500US3603805","Computer programmers","151131",120710.0,36670.2
2014,"Upper West Side & West Side PUMA, NY","79500US3603806","Computer programmers","151131",126992.0,35041.2
2014,"Chelsea, Clinton & Midtown Business District PUMA, NY","79500US3603807","Computer programmers","151131",109377.0,17781.5
2014,"Murray Hill, Gramercy & Stuyvesant Town PUMA, NY","79500US3603808","Computer programmers","151131",90197.9,14070.7
2014,"Chinatown & Lower East Side PUMA, NY","79500US3603809","Computer programmers","151131",112998.0,52387.4
2014,"Battery Park City, Greenwich Village & Soho PUMA, NY","79500US3603810","Computer programmers","151131",121952.0,35424.1
2014,"Tottenville, Great Kills & Annadale PUMA, NY","79500US3603901","Computer programmers","151131",92204.8,10811.5
2014,"New Springville & South Beach PUMA, NY","79500US3603902","Computer programmers","151131",82157.7,16815.9
2014,"Port Richmond, Stapleton & Mariner's Harbor PUMA, NY","79500US3603903","Computer programmers","151131",98069.4,17463.1
2014,"Greenpoint & Williamsburg PUMA, NY","79500US3604001","Computer programmers","151131",81806.8,25090.6
2014,"Bedford-Stuyvesant PUMA, NY","79500US3604003","Computer programmers","151131",55563.8,27596.2
2014,"NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA","79500US3604004","Computer programmers","151131",163376.0,111295.0
2014,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA","79500US3604005","Computer programmers","151131",89595.5,11172.6
2014,"NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA","79500US3604006","Computer programmers","151131",71216.5,32126.3
2014,"Canarsie & Flatlands PUMA, NY","79500US3604009","Computer programmers","151131",99122.3,14262.3
2014,"Sunset Park & Windsor Terrace PUMA, NY","79500US3604012","Computer programmers","151131",82661.6,24006.8
2014,"NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA","79500US3604013","Computer programmers","151131",108957.0,22566.1
2014,"Borough Park, Kensington & Ocean Parkway PUMA, NY","79500US3604014","Computer programmers","151131",93459.9,19876.6
2014,"Flatbush & Midwood PUMA, NY","79500US3604015","Computer programmers","151131",128634.0,42494.8
2014,"Sheepshead Bay, Gerritsen Beach & Homecrest PUMA, NY","79500US3604016","Computer programmers","151131",92050.3,9263.06
2014,"Bensonhurst & Bath Beach PUMA, NY","79500US3604017","Computer programmers","151131",77878.5,15402.6
2014,"NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA","79500US3604018","Computer programmers","151131",85839.9,15468.1
2014,"Astoria & Long Island City PUMA, NY","79500US3604101","Computer programmers","151131",89880.3,24621.1
2014,"Flushing, Murray Hill & Whitestone PUMA, NY","79500US3604103","Computer programmers","151131",95535.8,16754.3
2014,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA","79500US3604104","Computer programmers","151131",87950.6,18858.5
2014,"Queens Village, Cambria Heights & Rosedale PUMA, NY","79500US3604105","Computer programmers","151131",74044.9,37402.1
2014,"Briarwood, Fresh Meadows & Hillcrest PUMA, NY","79500US3604106","Computer programmers","151131",88651.8,20949.2
2014,"NYC-Queens Community District 6--Forest Hills & Rego Park PUMA","79500US3604108","Computer programmers","151131",102485.0,26051.1
2014,"NYC-Queens Community District 2--Sunnyside & Woodside PUMA","79500US3604109","Computer programmers","151131",83739.1,41282.6
2014,"Ridgewood, Glendale & Middle Village PUMA, NY","79500US3604110","Computer programmers","151131",83690.8,10652.4
2014,"Richmond Hill & Woodhaven PUMA, NY","79500US3604111","Computer programmers","151131",102575.0,19495.7
2014,"NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA","79500US3604113","Computer programmers","151131",78456.6,13166.9
2014,"Surry, Wilkes & Alleghany Counties PUMA, NC","79500US3700200","Computer programmers","151131",69211.0,19780.5
2014,"Franklin, Vance & Warren (West) Counties PUMA","79500US3700500","Computer programmers","151131",78926.3,15060.8
2014,"Rocky Mount City PUMA, NC","79500US3700900","Computer programmers","151131",72695.0,5757.25
2014,"Wilson & Greene Counties--Wilson City PUMA","79500US3701000","Computer programmers","151131",78433.7,10893.7
2014,"Johnston County PUMA, NC","79500US3701100","Computer programmers","151131",75329.3,15528.2
2014,"Raleigh City (South & Central) PUMA, NC","79500US3701201","Computer programmers","151131",59447.8,9189.14
2014,"Raleigh City (North) PUMA","79500US3701202","Computer programmers","151131",79798.0,10732.9
2014,"Wake County (Northeast)--Raleigh City (Northeast), Wake Forest & Rolesville Towns PUMA","79500US3701203","Computer programmers","151131",81906.9,10303.1
2014,"Wake County (East)--Raleigh City (East), Knightdale & Garner (North) Towns PUMA","79500US3701204","Computer programmers","151131",79058.0,35239.3
2014,"Wake County (Southeast)--Garner (South) & Fuquay-Varina Towns PUMA","79500US3701205","Computer programmers","151131",101076.0,12315.0
2014,"Wake County (Northwest)--Raleigh City (Northwest) & Morrisville Town PUMA","79500US3701206","Computer programmers","151131",94382.0,12622.2
2014,"Wake County (West Central)--Cary Town PUMA","79500US3701207","Computer programmers","151131",96882.4,13008.7
2014,"Wake County (Southwest)--Apex & Holly Springs Towns PUMA","79500US3701208","Computer programmers","151131",97127.1,7967.89
2014,"Durham City (South) PUMA, NC","79500US3701301","Computer programmers","151131",65600.6,12183.8
2014,"Durham County (North)--Durham City (North) PUMA","79500US3701302","Computer programmers","151131",68826.4,18761.9
2014,"Chapel Hill Town PUMA, NC","79500US3701400","Computer programmers","151131",88082.6,19350.8
2014,"Burlington City PUMA, NC","79500US3701600","Computer programmers","151131",76746.9,23070.4
2014,"Greensboro City (North) PUMA, NC","79500US3701701","Computer programmers","151131",60836.9,18723.8
2014,"Greensboro City (South) PUMA","79500US3701702","Computer programmers","151131",77149.9,26879.1
2014,"Guilford County (North)--Summerfield Town PUMA","79500US3701703","Computer programmers","151131",71562.6,21190.5
2014,"High Point City PUMA, NC","79500US3701704","Computer programmers","151131",81672.3,23938.1
2014,"Winston-Salem City (North) PUMA","79500US3701801","Computer programmers","151131",85943.7,24413.6
2014,"Winston-Salem City (South) PUMA","79500US3701802","Computer programmers","151131",50137.3,24319.0
2014,"Forsyth County (Outside Winston-Salem City)--Kernersville Town & Clemmons Village PUMA","79500US3701803","Computer programmers","151131",77555.3,12112.7
2014,"Burke & McDowell Counties PUMA, NC","79500US3702100","Computer programmers","151131",59729.0,9449.07
2014,"Buncombe County (Southeast)--Asheville City PUMA","79500US3702201","Computer programmers","151131",76369.2,62677.9
2014,"Buncombe County (Northwest) PUMA","79500US3702202","Computer programmers","151131",70676.4,23320.5
2014,"Henderson & Transylvania Counties PUMA, NC","79500US3702500","Computer programmers","151131",55329.4,20973.6
2014,"Hickory City PUMA, NC","79500US3702800","Computer programmers","151131",68553.0,14076.3
2014,"Gaston County (Northwest)--Mount Holly City PUMA","79500US3703001","Computer programmers","151131",51788.8,19191.7
2014,"Gaston County (Southeast)--Gastonia & Belmont Cities PUMA","79500US3703002","Computer programmers","151131",69556.7,14851.1
2014,"Charlotte City (Central) PUMA","79500US3703101","Computer programmers","151131",86990.1,13072.4
2014,"Charlotte City (Northwest) PUMA","79500US3703102","Computer programmers","151131",90088.7,23860.0
2014,"Charlotte City (Northeast) PUMA","79500US3703103","Computer programmers","151131",82486.8,17838.4
2014,"Charlotte City (South) PUMA, NC","79500US3703104","Computer programmers","151131",87179.4,11392.2
2014,"Charlotte City (Southwest) PUMA","79500US3703105","Computer programmers","151131",78856.5,21327.5
2014,"Huntersville, Cornelius & Davidson Towns PUMA, NC","79500US3703106","Computer programmers","151131",90777.9,12062.6
2014,"Mecklenburg County (East)--Mint Hill & Matthews (North) Towns PUMA","79500US3703107","Computer programmers","151131",88756.2,10536.5
2014,"Mecklenburg County (South)--Matthews Town (South) PUMA","79500US3703108","Computer programmers","151131",81651.4,9608.6
2014,"Concord, Kannapolis Cities & Harrisburg Town PUMA, NC","79500US3703200","Computer programmers","151131",90951.1,12591.0
2014,"Stanley & Cabarrus (East) Counties PUMA","79500US3703300","Computer programmers","151131",91486.9,16430.5
2014,"Rowan County PUMA, NC","79500US3703400","Computer programmers","151131",59556.0,39382.3
2014,"Davidson County PUMA, NC","79500US3703500","Computer programmers","151131",65300.2,20552.1
2014,"Harnett County PUMA","79500US3703800","Computer programmers","151131",84871.5,17880.9
2014,"Greenville City PUMA, NC","79500US3704200","Computer programmers","151131",83949.7,40521.7
2014,"Carteret, Beaufort & Pamlico Counties PUMA","79500US3704400","Computer programmers","151131",80462.7,23310.8
2014,"Hoke, Richmond & Scotland Counties PUMA","79500US3705200","Computer programmers","151131",108772.0,94583.2
2014,"Union (East) & Anson Counties--Monroe City PUMA","79500US3705300","Computer programmers","151131",80788.1,11930.4
2014,"Union County (West)--Indian Trail & Stallings Towns PUMA","79500US3705400","Computer programmers","151131",63206.6,16169.2
2014,"South Central North Dakota--Bismarck City PUMA","79500US3800300","Computer programmers","151131",57009.9,10512.0
2014,"Fargo City PUMA, ND","79500US3800500","Computer programmers","151131",49264.5,17811.1
2014,"Wood (South), Fulton & Lucas (Southwest) Counties--Bowling Green City PUMA","79500US3900200","Computer programmers","151131",59673.7,29715.3
2014,"Perrysburg, Sylvania & Maumee Cities PUMA, OH","79500US3900300","Computer programmers","151131",70803.8,13887.5
2014,"Toledo City (West) PUMA, OH","79500US3900400","Computer programmers","151131",75516.6,17418.2
2014,"Toledo City (East) PUMA, OH","79500US3900500","Computer programmers","151131",53549.6,14479.3
2014,"Avon, Avon Lake & North Ridgeville Cities PUMA, OH","79500US3900802","Computer programmers","151131",63146.5,11782.5
2014,"Cuyahoga County--Olmsted Township, Bay Village, North Olmsted & Westlake Cities PUMA","79500US3900901","Computer programmers","151131",59679.8,15694.6
2014,"Berea, Brook Park, Lakewood & Rocky River Cities PUMA, OH","79500US3900902","Computer programmers","151131",65761.7,11957.5
2014,"Cuyahoga County (South)--Broadview Heights, North Royalton & Strongsville Cities PUMA","79500US3900903","Computer programmers","151131",84542.2,9409.55
2014,"Cuyahoga County (South Central)--Brooklyn, Parma, Parma Heights & Seven Hills Cities PUMA","79500US3900904","Computer programmers","151131",62466.8,9811.89
2014,"Cleveland City (Central) PUMA","79500US3900906","Computer programmers","151131",85635.4,25519.6
2014,"Euclid, Cleveland Heights & South Euclid Cities PUMA, OH","79500US3900909","Computer programmers","151131",69936.3,12612.8
2014,"Lyndhurst, Mayfield Heights, Shaker Heights & Solon Cities PUMA, OH","79500US3900910","Computer programmers","151131",71082.7,8708.6
2014,"Lake County (West)--Eastlake, Wickliffe, Willoughby & Willowick Cities PUMA","79500US3901000","Computer programmers","151131",68172.1,18409.7
2014,"Lake County (East)--Mentor, Painesville Cities & Madison Village PUMA","79500US3901100","Computer programmers","151131",93647.9,15993.5
2014,"Geauga & Lake (South) Counties PUMA","79500US3901200","Computer programmers","151131",100275.0,12589.9
2014,"Youngstown City, Boardman & Austintown PUMA, OH","79500US3901500","Computer programmers","151131",47804.4,11603.4
2014,"Portage County PUMA, OH","79500US3901700","Computer programmers","151131",53807.0,16990.1
2014,"Summit County (North & Northwest)--Hudson, Twinsburg & Macedonia Cities PUMA","79500US3901801","Computer programmers","151131",78805.6,14285.3
2014,"Summit County (East Central)--Cuyahoga Falls (Southeast), Stow & Tallmadge Cities PUMA","79500US3901802","Computer programmers","151131",76567.9,15937.7
2014,"Summit County (Central)--Akron (West) & Cuyahoga Falls (West) Cities PUMA","79500US3901804","Computer programmers","151131",71863.9,14046.6
2014,"Summit County (South)--Barberton, Green & New Franklin Cities PUMA","79500US3901805","Computer programmers","151131",70095.0,11965.2
2014,"Medina County PUMA, OH","79500US3901900","Computer programmers","151131",78039.5,12461.3
2014,"Wayne County PUMA","79500US3902000","Computer programmers","151131",49316.5,18052.7
2014,"Richland County PUMA","79500US3902200","Computer programmers","151131",40656.3,23598.7
2014,"Hancock & Putnam Counties PUMA","79500US3902400","Computer programmers","151131",46176.5,8184.58
2014,"Allen County PUMA","79500US3902500","Computer programmers","151131",43504.8,30655.4
2014,"Auglaize, Mercer & Van Wert Counties PUMA","79500US3902600","Computer programmers","151131",59313.7,9270.89
2014,"Marion, Knox & Morrow Counties PUMA, OH","79500US3902800","Computer programmers","151131",74118.8,19198.2
2014,"Holmes, Guernsey & Coshocton Counties PUMA","79500US3902900","Computer programmers","151131",67806.0,8888.14
2014,"Massillon City PUMA, OH","79500US3903100","Computer programmers","151131",66541.7,12429.1
2014,"Canton & North Canton Cities PUMA, OH","79500US3903200","Computer programmers","151131",87073.1,15051.9
2014,"Stark County (East) & Carroll County--Alliance City PUMA","79500US3903300","Computer programmers","151131",47709.8,28450.7
2014,"Muskingum & Perry Counties PUMA","79500US3903700","Computer programmers","151131",74540.6,34401.2
2014,"Licking County PUMA, OH","79500US3903800","Computer programmers","151131",79622.7,17903.1
2014,"Fairfield County PUMA, OH","79500US3903900","Computer programmers","151131",74131.5,18816.3
2014,"Delaware County PUMA, OH","79500US3904000","Computer programmers","151131",96473.6,10179.0
2014,"Columbus (Far Northeast), Gahanna & New Albany Cities PUMA","79500US3904101","Computer programmers","151131",95538.4,20166.5
2014,"Columbus (North), Westerville & Worthington Cities PUMA","79500US3904102","Computer programmers","151131",55733.0,15483.0
2014,"Columbus (Far Northwest), Dublin & Hilliard (North) Cities PUMA","79500US3904103","Computer programmers","151131",79483.9,7083.8
2014,"Columbus (Northwest), Upper Arlington & Grandview Heights Cities PUMA","79500US3904104","Computer programmers","151131",84835.9,20299.9
2014,"Columbus City (Central) PUMA","79500US3904105","Computer programmers","151131",71039.2,13824.2
2014,"Columbus City (Northeast) PUMA","79500US3904106","Computer programmers","151131",71875.0,12207.5
2014,"Columbus (East), Whitehall & Bexley Cities PUMA","79500US3904107","Computer programmers","151131",67071.3,15793.6
2014,"Columbus (Southeast) & Reynoldsburg Cities PUMA","79500US3904108","Computer programmers","151131",70430.7,12562.7
2014,"Franklin County (South)--Columbus (South), Grove Cities & Groveport Village PUMA","79500US3904109","Computer programmers","151131",67579.6,11863.9
2014,"Columbus City (West) PUMA","79500US3904110","Computer programmers","151131",82411.0,17768.8
2014,"Columbus (Far West) & Hilliard (South) Cities PUMA","79500US3904111","Computer programmers","151131",73133.9,17862.0
2014,"Pickaway, Union & Madison Counties PUMA, OH","79500US3904200","Computer programmers","151131",64797.5,12100.8
2014,"Miami County PUMA","79500US3904400","Computer programmers","151131",65584.2,10141.6
2014,"Darke, Shelby & Preble Counties PUMA, OH","79500US3904500","Computer programmers","151131",62992.2,16916.8
2014,"Montgomery County (West)--Miamisburg & West Carrollton Cities PUMA","79500US3904601","Computer programmers","151131",95346.1,29851.4
2014,"Montgomery County (Northeast)--Huber Heights, Trotwood, Vandalia & Englewood Cities PUMA","79500US3904602","Computer programmers","151131",72066.2,15729.8
2014,"Dayton & Riverside Cities PUMA, OH","79500US3904603","Computer programmers","151131",52001.6,8416.85
2014,"Montgomery County (Southeast)--Kettering & Centerville Cities PUMA","79500US3904604","Computer programmers","151131",56244.9,16135.9
2014,"Greene County PUMA, OH","79500US3904700","Computer programmers","151131",58515.8,9965.6
2014,"Warren County (East)--Lebanon & Springboro (East) Cities PUMA","79500US3905301","Computer programmers","151131",120079.0,38517.6
2014,"Warren County (West)--Mason, Franklin & Springboro (West) Cities PUMA","79500US3905302","Computer programmers","151131",69689.5,16726.9
2014,"Butler County (Southeast)--Monroe City & Beckett Ridge PUMA","79500US3905401","Computer programmers","151131",65682.8,19348.3
2014,"Hamilton & Fairfield Cities PUMA, OH","79500US3905402","Computer programmers","151131",62183.7,26934.8
2014,"Hamilton County (West)--Mack & Dent PUMA","79500US3905501","Computer programmers","151131",52174.6,20222.6
2014,"Forest Park City, White Oak, Bridgetown & Finneytown PUMA, OH","79500US3905502","Computer programmers","151131",76495.1,9456.27
2014,"Cincinnati City (Central) PUMA","79500US3905504","Computer programmers","151131",54808.1,17152.7
2014,"Cincinnati (East) & Norwood Cities PUMA","79500US3905505","Computer programmers","151131",61223.8,13090.8
2014,"Hamilton County (North Central)--Sharonville, Blue Ash, Springdale & Reading Cities PUMA","79500US3905506","Computer programmers","151131",69572.1,13777.7
2014,"Hamilton County (East)--Loveland, Montgomery Cities & Forestville PUMA","79500US3905507","Computer programmers","151131",78679.1,4374.28
2014,"Clermont County (West) PUMA","79500US3905600","Computer programmers","151131",69907.6,10652.0
2014,"Southeast Oklahoma PUMA, OK","79500US4000300","Computer programmers","151131",52749.7,11503.2
2014,"Stephens, Caddo, Comanche (North), Tillman, Jefferson & Cotton Counties PUMA","79500US4000602","Computer programmers","151131",32078.7,20221.2
2014,"Canadian County--Oklahoma City (West) PUMA","79500US4000800","Computer programmers","151131",67714.2,6374.47
2014,"Norman, Oklahoma City (South) & Moore Cities PUMA, OK","79500US4000900","Computer programmers","151131",57589.4,10829.1
2014,"Oklahoma City (Northwest Central) & Bethany Cities PUMA, OK","79500US4001002","Computer programmers","151131",57372.6,19855.4
2014,"Edmond & Oklahoma City (North Central) Cities PUMA, OK","79500US4001003","Computer programmers","151131",58104.8,20502.5
2014,"Oklahoma County (East)--Midwest, Del & Oklahoma City (Northeast) Cities PUMA","79500US4001004","Computer programmers","151131",73164.4,30855.6
2014,"Oklahoma County (Southeast)--Oklahoma City (East Central) PUMA","79500US4001005","Computer programmers","151131",77220.5,13605.9
2014,"Grady, McClain & Pottawatomie (South) Counties PUMA","79500US4001101","Computer programmers","151131",61814.4,24660.3
2014,"Tulsa City (Central) PUMA, OK","79500US4001201","Computer programmers","151131",59258.3,18646.3
2014,"Tulsa (Southeast) & Broken Arrow (West) Cities PUMA, OK","79500US4001202","Computer programmers","151131",79018.3,18540.0
2014,"Tulsa City (West) PUMA, OK","79500US4001204","Computer programmers","151131",97199.0,20438.5
2014,"Rogers (Central) & Wagoner (West) Counties--Claremore City PUMA","79500US4001301","Computer programmers","151131",79677.9,18426.0
2014,"Stillwater City PUMA, OK","79500US4001501","Computer programmers","151131",84374.4,28088.9
2014,"Umatilla, Union, Baker & Wallowa Counties PUMA","79500US4100100","Computer programmers","151131",40402.9,14882.1
2014,"Deschutes County PUMA, OR","79500US4100400","Computer programmers","151131",48654.2,28459.6
2014,"Linn & Benton Counties PUMA, OR","79500US4100600","Computer programmers","151131",73546.2,21182.9
2014,"Eugene City (West & South) PUMA, OR","79500US4100703","Computer programmers","151131",63851.8,11644.0
2014,"Lane County (Outside Eugene & Springfield Cities) PUMA","79500US4100705","Computer programmers","151131",48523.0,22323.2
2014,"Jackson County (Central)--Medford & Central Point Cities PUMA","79500US4100901","Computer programmers","151131",43807.6,19345.4
2014,"Jackson County (Outside Medford & Central Point Cities)--Ashland City PUMA","79500US4100902","Computer programmers","151131",61928.7,16375.2
2014,"Marion County (West Central)--Salem (North), Keizer Cities & Hayesville PUMA","79500US4101103","Computer programmers","151131",66140.7,11491.9
2014,"Marion County (West Central)--Salem City (South) & Four Corners PUMA","79500US4101104","Computer programmers","151131",58178.8,42074.9
2014,"Yamhill & Polk Counties PUMA, OR","79500US4101200","Computer programmers","151131",67021.9,27611.6
2014,"Portland City (North & Northeast) PUMA","79500US4101301","Computer programmers","151131",91258.6,21997.1
2014,"Portland City (Southeast) PUMA","79500US4101303","Computer programmers","151131",63935.4,17383.3
2014,"Portland City (Central East) PUMA","79500US4101305","Computer programmers","151131",91573.6,25260.8
2014,"Portland City (Northwest & Southwest) PUMA","79500US4101314","Computer programmers","151131",85905.8,16683.0
2014,"Gresham & Troutdale Cities PUMA, OR","79500US4101316","Computer programmers","151131",81179.2,18865.4
